Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,11,30,15,0,131,216,7,-4.4,76.26,3,0.17,1.2,1.1,72,39.49,8.6,946
2019,11,30,15,30,81,129,4,-4.4,81,3,0.17,1.2,1.1,72,39.49,8.6,946
2019,11,30,16,0,28,48,4,-2,85.99,3,0.16,0.8,1.1,43,54.91,6.4,947
2019,11,30,16,30,0,0,4,-2,91.51,0,0.16,0.9,1.2,35,56.44,6,947
2019,11,30,17,0,0,0,7,-2.7,97.05,0,0.16,0.9,1.2,26,55.22,5.6,947
2019,11,30,17,30,0,0,7,-2.7,102.74,0,0.16,0.9,1.2,24,56.05,5.4,948
2019,11,30,18,0,0,0,7,-2.8,108.57,0,0.16,1,1.3,22,56.87,5.1,948
2019,11,30,18,30,0,0,7,-2.8,114.5,0,0.16,1,1.3,21,58.07,4.8,948
2019,11,30,19,0,0,0,7,-3,120.5,0,0.16,1,1.3,19,57.72,4.6,948
2019,11,30,19,30,0,0,8,-3,126.54,0,0.16,1,1.4,18,58.94,4.3,948
2019,11,30,20,0,0,0,7,-3.4,132.59,0,0.16,1,1.4,16,58.33,4,948
2019,11,30,20,30,0,0,7,-3.4,138.62,0,0.16,1.1,1.4,14,58.74,3.9,948
2019,11,30,21,0,0,0,4,-3.6,144.57,0,0.16,1.1,1.5,12,59.02,3.7,948
2019,11,30,21,30,0,0,1,-3.6,150.35,0,0.16,1.1,1.5,9,59.02,3.7,948
2019,11,30,22,0,0,0,1,-3.5,155.81,0,0.16,1.2,1.5,5,59.44,3.7,948
2019,11,30,22,30,0,0,1,-3.5,160.65,0,0.16,1.2,1.6,4,59.86,3.6,948
2019,11,30,23,0,0,0,4,-3.6,164.24,0,0.16,1.3,1.6,2,59.86,3.5,947
2019,11,30,23,30,0,0,0,-3.6,165.6,0,0.16,1.3,1.6,2,60.28,3.4,947
2019,12,1,0,0,0,0,0,-3.8,164.15,0,0.16,1.3,1.6,3,59.82,3.3,947
2019,12,1,0,30,0,0,0,-3.8,160.5,0,0.16,1.3,1.6,4,59.82,3.3,947
2019,12,1,1,0,0,0,8,-3.9,155.63,0,0.16,1.4,1.6,5,59.46,3.3,947
2019,12,1,1,30,0,0,7,-3.9,150.15,0,0.16,1.4,1.6,5,59.88,3.2,947
2019,12,1,2,0,0,0,7,-4,144.36,0,0.16,1.4,1.6,6,59.56,3.1,947
2019,12,1,2,30,0,0,7,-4,138.41,0,0.16,1.4,1.6,8,59.56,3.1,947
2019,12,1,3,0,0,0,6,-4.3,132.38,0,0.16,1.3,1.6,9,58.84,3,947
2019,12,1,3,30,0,0,7,-4.3,126.33,0,0.16,1.3,1.5,9,59.26,2.9,947
2019,12,1,4,0,0,0,7,-4.6,120.3,0,0.16,1.3,1.5,9,57.87,2.9,947
2019,12,1,4,30,0,0,7,-4.6,114.31,0,0.16,1.3,1.5,7,58.28,2.8,947
2019,12,1,5,0,0,0,4,-4.9,108.39,0,0.16,1.3,1.5,5,57.46,2.7,947
2019,12,1,5,30,0,0,8,-4.9,102.57,0,0.16,1.3,1.5,4,57.93,2.6,948
2019,12,1,6,0,0,0,4,-5.1,96.88,0,0.16,1.4,1.5,3,57.4,2.5,948
2019,12,1,6,30,0,0,7,-5.1,91.36,0,0.16,1.5,1.5,5,55.01,3.1,948
2019,12,1,7,0,36,50,7,-4.9,85.87,3,0.16,1.7,1.5,6,53.79,3.6,948
2019,12,1,7,30,81,128,4,-4.9,80.89,3,0.16,2.2,1.6,9,50.56,4.5,949
2019,12,1,8,0,163,213,7,-6,76.16,3,0.16,2.8,1.6,11,43.73,5.4,949
2019,12,1,8,30,237,296,7,-6,71.8,0,0.16,2.9,1.5,16,41.67,6.1,949
2019,12,1,9,0,294,370,8,-6.8,67.87,0,0.16,3.1,1.5,21,37.24,6.8,949
2019,12,1,9,30,289,434,4,-6.8,64.48,0,0.16,3,1.5,24,35.74,7.4,949
2019,12,1,10,0,415,485,7,-6.9,61.71,0,0.16,2.8,1.5,28,34.27,7.9,949
2019,12,1,10,30,429,525,7,-6.9,59.66,0,0.16,2.7,1.4,29,33.35,8.3,949
2019,12,1,11,0,429,548,7,-6.7,58.4,0,0.16,2.5,1.4,30,33.1,8.7,948
2019,12,1,11,30,400,556,7,-6.7,57.98,0,0.16,2.4,1.4,27,32.22,9.1,948
2019,12,1,12,0,405,548,7,-6.4,58.42,0,0.16,2.2,1.4,24,32.09,9.4,948
2019,12,1,12,30,392,524,7,-6.5,59.71,0,0.16,2.1,1.4,22,31.63,9.6,947
2019,12,1,13,0,364,486,7,-6.2,61.79,0,0.16,2.1,1.4,21,31.89,9.8,947
2019,12,1,13,30,297,434,7,-6.2,64.58,0,0.16,2.1,1.4,22,31.89,9.8,947
2019,12,1,14,0,247,370,7,-5.7,67.99,0,0.16,2,1.4,23,33.02,9.8,947
2019,12,1,14,30,207,295,7,-5.7,71.93,0,0.16,1.7,1.4,23,33.92,9.4,947
2019,12,1,15,0,154,213,7,-3.2,76.31,3,0.16,1.3,1.4,24,41.99,9,947
2019,12,1,15,30,89,127,7,-3.2,81.05,3,0.16,1.3,1.4,24,41.99,9,947
2019,12,1,16,0,33,48,7,-2.5,86.03,3,0.17,0.9,1.4,8,51.26,6.9,947
2019,12,1,16,30,0,0,7,-2.5,91.54,0,0.17,1,1.4,181,53.04,6.4,947
2019,12,1,17,0,0,0,7,-3.5,97.07,0,0.17,1.1,1.4,353,50.88,5.9,947
2019,12,1,17,30,0,0,7,-3.5,102.76,0,0.17,1.1,1.4,350,51.59,5.7,947
2019,12,1,18,0,0,0,4,-3.7,108.58,0,0.17,1.2,1.4,346,51.37,5.5,947
2019,12,1,18,30,0,0,7,-3.7,114.5,0,0.17,1.2,1.4,345,51.78,5.4,948
2019,12,1,19,0,0,0,4,-3.9,120.5,0,0.17,1.3,1.4,345,51.37,5.3,948
2019,12,1,19,30,0,0,4,-3.9,126.54,0,0.17,1.3,1.5,346,51.37,5.3,948
2019,12,1,20,0,0,0,4,-4,132.59,0,0.17,1.3,1.5,347,50.63,5.4,948
2019,12,1,20,30,0,0,4,-4,138.62,0,0.17,1.3,1.5,350,50.99,5.3,948
2019,12,1,21,0,0,0,7,-4.2,144.58,0,0.17,1.3,1.5,353,50.41,5.3,948
2019,12,1,21,30,0,0,7,-4.2,150.37,0,0.17,1.3,1.5,355,51.11,5.1,948
2019,12,1,22,0,0,0,7,-4.6,155.85,0,0.17,1.3,1.5,357,50.04,5,947
2019,12,1,22,30,0,0,7,-4.6,160.72,0,0.17,1.4,1.5,358,50.74,4.8,947
2019,12,1,23,0,0,0,7,-5,164.35,0,0.17,1.4,1.6,358,49.97,4.6,947
2019,12,1,23,30,0,0,7,-5,165.76,0,0.17,1.4,1.6,358,50.67,4.4,947
2019,12,2,0,0,0,0,7,-5.2,164.32,0,0.17,1.5,1.6,358,50.13,4.3,947
2019,12,2,0,30,0,0,7,-5.2,160.67,0,0.17,1.5,1.6,358,50.84,4.1,947
2019,12,2,1,0,0,0,7,-5.2,155.8,0,0.17,1.5,1.6,358,51.28,4,947
2019,12,2,1,30,0,0,7,-5.2,150.31,0,0.17,1.6,1.6,358,51.28,4,947
2019,12,2,2,0,0,0,7,-4.9,144.52,0,0.17,1.6,1.6,357,52.48,4,947
2019,12,2,2,30,0,0,7,-4.8,138.56,0,0.17,1.6,1.6,357,52.53,4,948
2019,12,2,3,0,0,0,7,-4.5,132.53,0,0.17,1.6,1.6,357,53.94,4,948
2019,12,2,3,30,0,0,7,-4.5,126.48,0,0.17,1.5,1.6,358,54.31,3.9,948
2019,12,2,4,0,0,0,4,-4.1,120.45,0,0.17,1.5,1.6,358,56.05,3.9,948
2019,12,2,4,30,0,0,4,-4.1,114.46,0,0.17,1.5,1.6,180,55.66,4,948
2019,12,2,5,0,0,0,4,-3.6,108.54,0,0.17,1.5,1.6,1,57.82,4,948
2019,12,2,5,30,0,0,4,-3.6,102.73,0,0.17,1.5,1.6,1,57.02,4.2,948
2019,12,2,6,0,0,0,7,-3.1,97.05,0,0.17,1.5,1.6,2,58.66,4.3,949
2019,12,2,6,30,0,0,7,-3.1,91.53,0,0.17,1.6,1.5,180,56.26,4.9,949
2019,12,2,7,0,27,48,4,-2.4,86.03,3,0.17,1.8,1.5,358,56.76,5.5,949
2019,12,2,7,30,79,126,4,-2.4,81.06,3,0.17,2.5,1.5,355,52.26,6.7,949
2019,12,2,8,0,141,211,4,-2.8,76.34,3,0.17,3.2,1.5,353,46.94,7.8,949
2019,12,2,8,30,293,293,1,-2.8,71.97,0,0.17,3.2,1.5,177,43.28,9,949
2019,12,2,9,0,289,368,8,-2.8,68.05,3,0.17,3.1,1.5,2,40.06,10.2,950
2019,12,2,9,30,432,432,0,-2.8,64.65,0,0.17,2.9,1.5,5,37.45,11.2,949
2019,12,2,10,0,483,483,1,-2.3,61.88,0,0.17,2.7,1.5,9,36.31,12.2,949
2019,12,2,10,30,425,520,7,-2.3,59.83,3,0.17,2.5,1.5,9,34.24,13.1,949
2019,12,2,11,0,446,544,7,-1.9,58.56,3,0.17,2.3,1.5,10,33.65,13.9,948
2019,12,2,11,30,552,552,0,-1.9,58.13,0,0.17,2.1,1.5,9,32.58,14.4,948
2019,12,2,12,0,544,544,1,-1.4,58.56,0,0.17,1.9,1.5,7,32.34,15,947
2019,12,2,12,30,521,521,0,-1.4,59.84,0,0.17,1.7,1.5,7,31.93,15.2,947
2019,12,2,13,0,483,483,0,-0.9,61.9,0,0.17,1.5,1.5,7,32.75,15.4,947
2019,12,2,13,30,431,431,0,-0.9,64.68,0,0.17,1.4,1.5,11,33.17,15.2,947
2019,12,2,14,0,367,367,1,-0.2,68.07,0,0.17,1.3,1.5,15,35.16,15.1,947
2019,12,2,14,30,292,292,0,-0.2,72,0,0.17,1,1.5,21,36.78,14.4,947
2019,12,2,15,0,210,210,0,3.1,76.37,0,0.17,0.7,1.5,27,48.62,13.7,947
2019,12,2,15,30,126,126,0,3.1,81.09,0,0.17,0.7,1.5,27,48.62,13.7,947
2019,12,2,16,0,25,47,7,1.4,86.07,3,0.17,0.9,1.5,37,49.83,11.5,947
2019,12,2,16,30,0,0,7,1.4,91.57,0,0.17,0.9,1.5,36,51.16,11.1,947
2019,12,2,17,0,0,0,7,0.5,97.09,0,0.17,0.8,1.5,34,49.34,10.7,947
2019,12,2,17,30,0,0,7,0.5,102.77,0,0.17,0.8,1.5,23,50.05,10.5,948
2019,12,2,18,0,0,0,7,0.4,108.59,0,0.17,0.8,1.5,12,50.41,10.3,948
2019,12,2,18,30,0,0,7,0.4,114.5,0,0.17,0.8,1.5,180,51.43,10,948
2019,12,2,19,0,0,0,4,0.3,120.49,0,0.17,0.9,1.5,348,52.11,9.7,948
2019,12,2,19,30,0,0,7,0.3,126.53,0,0.17,1,1.5,345,53.17,9.4,948
2019,12,2,20,0,0,0,7,0.4,132.59,0,0.17,1.1,1.5,343,54.19,9.2,948
2019,12,2,20,30,0,0,7,0.4,138.62,0,0.17,1.1,1.4,346,55.3,8.9,948
2019,12,2,21,0,0,0,7,0.4,144.58,0,0.17,1.2,1.4,350,56.45,8.6,948
2019,12,2,21,30,0,0,7,0.4,150.38,0,0.17,1.2,1.4,352,57.21,8.4,948
2019,12,2,22,0,0,0,7,0.4,155.88,0,0.17,1.3,1.4,355,57.98,8.2,948
2019,12,2,22,30,0,0,8,0.4,160.77,0,0.17,1.3,1.4,355,59.17,7.9,948
2019,12,2,23,0,0,0,7,0.4,164.45,0,0.17,1.3,1.4,356,60.44,7.6,948
2019,12,2,23,30,0,0,7,0.4,165.91,0,0.17,1.3,1.4,355,61.27,7.4,948
2019,12,3,0,0,0,0,7,0.5,164.49,0,0.17,1.4,1.4,354,62.7,7.1,947
2019,12,3,0,30,0,0,7,0.5,160.84,0,0.17,1.4,1.3,354,64,6.8,947
2019,12,3,1,0,0,0,6,0.5,155.96,0,0.17,1.4,1.3,354,65.06,6.6,947
2019,12,3,1,30,0,0,8,0.5,150.47,0,0.17,1.4,1.3,355,66.42,6.3,947
2019,12,3,2,0,0,0,7,0.5,144.67,0,0.17,1.4,1.3,355,67.65,6,947
2019,12,3,2,30,0,0,6,0.5,138.71,0,0.17,1.4,1.3,355,68.59,5.8,947
2019,12,3,3,0,0,0,7,0.5,132.68,0,0.17,1.4,1.3,355,69.77,5.6,947
2019,12,3,3,30,0,0,7,0.5,126.63,0,0.17,1.4,1.3,355,68.81,5.8,947
2019,12,3,4,0,0,0,7,0.7,120.6,0,0.17,1.4,1.3,354,69.24,5.9,947
2019,12,3,4,30,0,0,7,0.7,114.61,0,0.17,1.4,1.3,355,69.24,5.9,947
2019,12,3,5,0,0,0,7,0.8,108.7,0,0.17,1.4,1.3,355,69.78,5.9,948
2019,12,3,5,30,0,0,7,0.8,102.88,0,0.17,1.4,1.3,354,69.3,6,948
2019,12,3,6,0,0,0,7,0.8,97.2,0,0.17,1.4,1.3,354,69.34,6,948
2019,12,3,6,30,0,0,7,0.8,91.69,0,0.17,1.4,1.3,352,67.46,6.4,948
2019,12,3,7,0,32,46,8,1.2,86.19,3,0.17,1.3,1.3,351,66.85,6.9,949
2019,12,3,7,30,89,125,7,1.2,81.22,3,0.17,1.5,1.3,351,62.87,7.8,949
2019,12,3,8,0,154,211,7,2,76.5,3,0.17,1.6,1.3,352,62.67,8.7,949
2019,12,3,8,30,209,293,7,2,72.14,0,0.17,2.2,1.3,354,58.59,9.7,949
2019,12,3,9,0,257,368,7,1.8,68.22,0,0.17,2.8,1.3,355,54.59,10.6,949
2019,12,3,9,30,329,432,7,1.8,64.82,0,0.17,2.8,1.3,179,52.12,11.3,949
2019,12,3,10,0,371,484,7,1.9,62.05,0,0.17,2.8,1.3,3,50.09,12,948
2019,12,3,10,30,375,522,7,1.9,59.99,0,0.17,2.8,1.3,6,47.85,12.7,948
2019,12,3,11,0,417,546,7,1.8,58.71,0,0.17,2.7,1.3,9,45.28,13.4,947
2019,12,3,11,30,425,554,7,1.8,58.27,0,0.17,2.5,1.3,9,43.83,13.9,947
2019,12,3,12,0,406,546,7,1.5,58.69,0,0.17,2.3,1.3,8,41.73,14.3,947
2019,12,3,12,30,395,523,7,1.4,59.95,0,0.17,2.2,1.3,8,41.42,14.4,946
2019,12,3,13,0,360,484,7,1.5,62,0,0.17,2.1,1.4,7,40.96,14.6,946
2019,12,3,13,30,313,432,7,1.5,64.76,0,0.17,1.6,1.4,10,41.76,14.3,946
2019,12,3,14,0,265,368,7,3.7,68.15,0,0.17,1.2,1.4,13,50.23,13.9,946
2019,12,3,14,30,186,293,7,3.7,72.06,0,0.17,1,1.5,17,53.2,13,945
2019,12,3,15,0,122,211,7,3.9,76.42,3,0.17,0.9,1.5,21,57.05,12.2,945
2019,12,3,15,30,70,126,6,3.9,81.13,3,0.17,0.9,1.5,21,57.05,12.2,945
2019,12,3,16,0,26,47,6,2.7,86.09,3,0.17,1.1,1.6,16,57.91,10.7,945
2019,12,3,16,30,0,0,7,2.7,91.58,0,0.17,1.1,1.6,11,58.69,10.5,945
2019,12,3,17,0,0,0,7,2.6,97.1,0,0.17,1.1,1.7,6,59.07,10.2,945
2019,12,3,17,30,0,0,7,2.6,102.77,0,0.17,1.1,1.7,180,59.07,10.2,945
2019,12,3,18,0,0,0,6,2.6,108.58,0,0.17,1.1,1.7,355,59.4,10.2,945
2019,12,3,18,30,0,0,6,2.6,114.5,0,0.17,1.1,1.7,354,59.8,10.1,945
2019,12,3,19,0,0,0,7,2.7,120.49,0,0.17,1.1,1.8,353,60.39,10,945
2019,12,3,19,30,0,0,8,2.7,126.52,0,0.17,1.1,1.8,356,60.8,9.9,945
2019,12,3,20,0,0,0,8,2.8,132.57,0,0.17,1.1,1.8,360,61.52,9.8,945
2019,12,3,20,30,0,0,8,2.8,138.61,0,0.17,1.1,1.8,184,61.93,9.7,945
2019,12,3,21,0,0,0,7,2.9,144.57,0,0.17,1.1,1.8,7,63.21,9.6,945
2019,12,3,21,30,0,0,7,2.9,150.39,0,0.17,1.2,1.8,10,63.57,9.5,944
2019,12,3,22,0,0,0,7,3.1,155.9,0,0.17,1.2,1.8,13,65.32,9.3,944
2019,12,3,22,30,0,0,7,3.1,160.82,0,0.17,1.1,1.8,18,66.2,9.1,944
2019,12,3,23,0,0,0,8,3.2,164.54,0,0.17,1.1,1.8,22,67.62,8.9,943
2019,12,3,23,30,0,0,4,3.2,166.04,0,0.17,1.1,1.8,25,69,8.6,943
2019,12,4,0,0,0,0,8,3.1,164.66,0,0.17,1.1,1.8,27,70.41,8.2,943
2019,12,4,0,30,0,0,4,3.1,161.01,0,0.17,1.1,1.7,28,71.86,7.9,943
2019,12,4,1,0,0,0,4,3.1,156.12,0,0.17,1.1,1.7,29,73.03,7.6,942
2019,12,4,1,30,0,0,8,3.1,150.62,0,0.17,1.1,1.7,32,74.03,7.4,942
2019,12,4,2,0,0,0,4,3.1,144.82,0,0.17,1.2,1.7,34,74.93,7.2,942
2019,12,4,2,30,0,0,8,3.1,138.86,0,0.17,1.1,1.7,38,75.44,7.1,942
2019,12,4,3,0,0,0,4,3,132.83,0,0.17,1.1,1.7,42,75.09,7.1,942
2019,12,4,3,30,0,0,4,3,126.78,0,0.17,1.1,1.7,42,75.09,7.1,942
2019,12,4,4,0,0,0,8,2.9,120.75,0,0.17,1,1.7,42,74.72,7.1,942
2019,12,4,4,30,0,0,7,2.9,114.76,0,0.17,1,1.8,39,73.71,7.3,942
2019,12,4,5,0,0,0,8,2.8,108.85,0,0.17,1,1.8,37,72.27,7.5,942
2019,12,4,5,30,0,0,8,2.8,103.04,0,0.17,1,1.8,38,72.27,7.5,942
2019,12,4,6,0,0,0,7,2.8,97.36,0,0.17,1,1.8,39,71.39,7.6,942
2019,12,4,6,30,0,0,8,2.8,91.85,0,0.17,0.9,1.9,41,69.47,8,942
2019,12,4,7,0,3,42,4,3.2,86.34,3,0.17,0.9,1.9,42,70,8.4,942
2019,12,4,7,30,8,118,4,3.3,81.38,3,0.17,1.2,1.9,41,64.64,9.6,943
2019,12,4,8,0,13,200,4,4,76.67,3,0.17,1.4,1.9,40,62.97,10.8,943
2019,12,4,8,30,34,281,4,4,72.3,0,0.17,1.7,1.9,76,58.49,11.9,942
2019,12,4,9,0,120,355,4,4.5,68.38,0,0.17,1.9,1.8,111,56.57,12.9,942
2019,12,4,9,30,164,417,4,4.5,64.99,0,0.17,2.4,1.9,118,53.01,13.9,942
2019,12,4,10,0,108,468,4,4.8,62.21,0,0.17,2.9,1.9,125,51.24,14.8,941
2019,12,4,10,30,153,504,8,4.8,60.14,0,0.17,3.2,2,137,49.95,15.2,941
2019,12,4,11,0,274,521,7,5.3,58.86,0,0.17,3.4,2.2,149,50.4,15.6,940
2019,12,4,11,30,27,528,6,5.3,58.41,0,0.17,3.3,2.3,170,54.08,14.5,940
2019,12,4,12,0,42,512,7,6.3,58.82,0,0.17,3.2,2.4,191,61.72,13.5,940
2019,12,4,12,30,46,490,6,6.3,60.06,0,0.17,3.3,2.4,202,65.38,12.6,939
2019,12,4,13,0,22,452,6,6.5,62.1,0,0.17,3.4,2.3,214,70.36,11.7,939
2019,12,4,13,30,41,402,6,6.5,64.84,0,0.17,3.4,2.3,217,72.72,11.2,939
2019,12,4,14,0,39,344,8,6.2,68.21,0,0.17,3.3,2.2,220,73.26,10.8,939
2019,12,4,14,30,16,273,6,6.2,72.11,0,0.17,2.9,2.1,222,74.24,10.6,939
2019,12,4,15,0,9,198,6,6.5,76.46,3,0.17,2.4,2,224,77.33,10.3,939
2019,12,4,15,30,7,116,8,6.5,81.16,3,0.17,2.4,2,224,77.33,10.3,939
2019,12,4,16,0,43,43,1,6.6,86.11,0,0.18,1,1.7,216,84.51,9.1,939
2019,12,4,16,30,0,0,0,6.6,91.59,0,0.18,1,1.5,210,87.99,8.5,939
2019,12,4,17,0,0,0,4,6,97.1,0,0.18,1,1.3,204,87.14,8,939
2019,12,4,17,30,0,0,4,6,102.77,0,0.18,1,1.3,204,88.93,7.7,939
2019,12,4,18,0,0,0,4,6,108.58,0,0.18,1,1.3,205,91.77,7.3,940
2019,12,4,18,30,0,0,4,6,114.49,0,0.18,1.1,1.3,210,93.03,7.1,940
2019,12,4,19,0,0,0,0,6.1,120.47,0,0.18,1.1,1.3,216,94.48,6.9,940
2019,12,4,19,30,0,0,0,6.1,126.51,0,0.18,1.2,1.4,218,95.13,6.8,940
2019,12,4,20,0,0,0,4,6,132.56,0,0.18,1.3,1.4,221,95.61,6.7,941
2019,12,4,20,30,0,0,3,6,138.59,0,0.18,1.3,1.4,218,96.27,6.6,941
2019,12,4,21,0,0,0,3,5.9,144.56,0,0.18,1.4,1.5,216,95.82,6.5,941
2019,12,4,21,30,0,0,3,5.9,150.39,0,0.18,1.5,1.5,216,96.48,6.4,941
2019,12,4,22,0,0,0,4,5.8,155.92,0,0.18,1.6,1.5,215,95.92,6.4,941
2019,12,4,22,30,0,0,4,5.8,160.86,0,0.18,1.6,1.5,216,95.92,6.4,941
2019,12,4,23,0,0,0,1,5.8,164.63,0,0.18,1.6,1.5,216,96.15,6.4,941
2019,12,4,23,30,0,0,0,5.8,166.18,0,0.18,1.6,1.5,217,96.81,6.3,941
2019,12,5,0,0,0,0,0,5.9,164.81,0,0.18,1.5,1.5,218,97.53,6.3,942
2019,12,5,0,30,0,0,0,5.9,161.17,0,0.18,1.5,1.4,219,97.53,6.3,942
2019,12,5,1,0,0,0,0,6,156.28,0,0.18,1.4,1.4,220,98.17,6.3,942
2019,12,5,1,30,0,0,0,6,150.78,0,0.18,1.4,1.4,222,98.17,6.3,942
2019,12,5,2,0,0,0,3,6.1,144.97,0,0.18,1.3,1.4,224,98.68,6.3,942
2019,12,5,2,30,0,0,4,6.1,139.01,0,0.18,1.3,1.4,228,98.68,6.3,942
2019,12,5,3,0,0,0,4,6.1,132.98,0,0.18,1.3,1.4,232,98.14,6.4,942
2019,12,5,3,30,0,0,0,6.1,126.93,0,0.18,1.3,1.4,234,97.57,6.5,943
2019,12,5,4,0,0,0,0,6.1,120.89,0,0.18,1.2,1.4,236,96.7,6.6,943
2019,12,5,4,30,0,0,0,6.1,114.91,0,0.18,1.2,1.3,237,96.04,6.7,943
2019,12,5,5,0,0,0,0,6.1,109,0,0.18,1.2,1.3,239,95.24,6.8,944
2019,12,5,5,30,0,0,0,6.1,103.19,0,0.18,1.1,1.3,238,94.59,6.9,944
2019,12,5,6,0,0,0,0,6.1,97.51,0,0.18,1.1,1.3,238,94.04,7,945
2019,12,5,6,30,0,0,0,6.1,92,0,0.18,1,1.3,237,91.51,7.4,945
2019,12,5,7,0,41,41,0,6.3,86.49,0,0.18,0.9,1.2,236,90.27,7.8,945
2019,12,5,7,30,118,118,0,6.3,81.54,0,0.18,1,1.2,241,83.33,9,946
2019,12,5,8,0,203,203,0,6.7,76.83,0,0.18,1.2,1.2,247,78.93,10.2,946
2019,12,5,8,30,286,286,0,6.7,72.46,0,0.18,1,1.2,252,73.38,11.3,946
2019,12,5,9,0,361,361,0,6.1,68.54,0,0.18,0.8,1.2,257,65.51,12.4,947
2019,12,5,9,30,426,426,0,6.1,65.14,0,0.18,0.7,1.2,148,61.37,13.4,947
2019,12,5,10,0,477,477,0,5.1,62.36,0,0.18,0.5,1.2,38,53.24,14.5,947
2019,12,5,10,30,516,516,0,5.1,60.29,0,0.18,1,1.2,48,51.22,15.1,947
2019,12,5,11,0,540,540,0,4.3,59,0,0.18,1.4,1.2,58,46.7,15.7,946
2019,12,5,11,30,548,548,0,4.3,58.54,0,0.18,1.7,1.2,60,45.82,16,946
2019,12,5,12,0,541,541,0,4,58.93,0,0.18,1.9,1.2,62,43.67,16.4,946
2019,12,5,12,30,518,518,0,4,60.17,0,0.18,2,1.2,62,43.39,16.5,946
2019,12,5,13,0,480,480,0,3.8,62.19,0,0.18,2.1,1.2,61,42.56,16.6,946
2019,12,5,13,30,428,428,0,3.8,64.92,0,0.18,2.2,1.2,64,43.38,16.3,946
2019,12,5,14,0,364,364,0,3.8,68.27,0,0.18,2.3,1.2,67,43.9,16.1,946
2019,12,5,14,30,288,288,0,3.8,72.16,0,0.18,1.9,1.3,72,45.9,15.4,946
2019,12,5,15,0,207,207,0,5.1,76.49,0,0.18,1.5,1.3,76,53.02,14.6,946
2019,12,5,15,30,72,123,3,5.1,81.18,3,0.18,1.5,1.3,76,53.02,14.6,946
2019,12,5,16,0,31,45,7,5.1,86.12,3,0.18,0.9,1.3,87,64.52,11.6,947
2019,12,5,16,30,0,0,7,5.1,91.6,0,0.18,0.9,1.3,88,66.24,11.2,947
2019,12,5,17,0,0,0,7,4.7,97.1,0,0.18,0.8,1.3,90,66.45,10.7,947
2019,12,5,17,30,0,0,7,4.7,102.76,0,0.18,0.6,1.3,83,66.9,10.6,947
2019,12,5,18,0,0,0,7,4.8,108.56,0,0.18,0.5,1.3,76,67.89,10.5,948
2019,12,5,18,30,0,0,7,4.8,114.47,0,0.18,0.5,1.2,216,68.35,10.4,948
2019,12,5,19,0,0,0,7,5,120.45,0,0.18,0.5,1.2,356,69.44,10.3,948
2019,12,5,19,30,0,0,7,5,126.48,0,0.18,0.6,1.2,352,70.37,10.1,948
2019,12,5,20,0,0,0,7,5.1,132.54,0,0.18,0.7,1.3,349,71.82,9.9,948
2019,12,5,20,30,0,0,6,5,138.57,0,0.18,0.9,1.3,353,73.27,9.6,948
2019,12,5,21,0,0,0,6,5.1,144.55,0,0.18,1,1.3,357,75.69,9.2,948
2019,12,5,21,30,0,0,7,5.1,150.38,0,0.18,1.1,1.3,358,77.76,8.8,948
2019,12,5,22,0,0,0,6,5.2,155.92,0,0.18,1.1,1.3,360,80.27,8.4,948
2019,12,5,22,30,0,0,6,5.2,160.9,0,0.18,1.2,1.3,181,81.37,8.2,948
2019,12,5,23,0,0,0,6,5.2,164.7,0,0.18,1.2,1.3,2,83.33,7.9,948
2019,12,5,23,30,0,0,6,5.2,166.3,0,0.18,1.3,1.3,4,83.9,7.8,948
2019,12,6,0,0,0,0,7,5.3,164.97,0,0.18,1.3,1.3,5,85.2,7.6,948
2019,12,6,0,30,0,0,7,5.3,161.32,0,0.18,1.3,1.3,5,85.2,7.6,948
2019,12,6,1,0,0,0,7,5.3,156.43,0,0.18,1.4,1.4,5,85.79,7.5,948
2019,12,6,1,30,0,0,7,5.3,150.93,0,0.18,1.3,1.4,5,85.79,7.5,948
2019,12,6,2,0,0,0,7,5.2,145.12,0,0.18,1.3,1.4,5,85.58,7.5,948
2019,12,6,2,30,0,0,7,5.2,139.15,0,0.18,1.3,1.4,6,85.58,7.5,948
2019,12,6,3,0,0,0,7,5.2,133.12,0,0.18,1.3,1.4,7,85.09,7.5,948
2019,12,6,3,30,0,0,7,5.2,127.07,0,0.18,1.3,1.4,4,85.09,7.5,948
2019,12,6,4,0,0,0,7,5,121.04,0,0.18,1.2,1.4,2,84.24,7.5,948
2019,12,6,4,30,0,0,8,5,115.05,0,0.18,1.2,1.4,179,84.82,7.4,948
2019,12,6,5,0,0,0,7,4.9,109.15,0,0.18,1.2,1.4,357,83.87,7.4,949
2019,12,6,5,30,0,0,7,4.9,103.34,0,0.18,1.2,1.4,356,84.44,7.3,949
2019,12,6,6,0,0,0,8,4.7,97.66,0,0.18,1.3,1.4,355,83.94,7.2,949
2019,12,6,6,30,0,0,1,4.7,92.15,0,0.18,1.3,1.3,356,81.13,7.7,949
2019,12,6,7,0,20,40,3,4.7,86.64,3,0.18,1.3,1.3,357,78.68,8.2,950
2019,12,6,7,30,116,116,0,4.7,81.69,0,0.18,1.9,1.3,181,70.65,9.8,950
